timestamp,"(activity,active_users,front-end,service)","(state,throughput,carts,service)","(state,throughput,catalogue,service)","(state,throughput,front-end,service)","(state,throughput,payment,service)","(state,throughput,user,service)","(state,latency,carts,service)","(state,latency,catalogue,service)","(state,latency,front-end,service)","(state,latency,payment,service)","(state,latency,shipping,service)","(state,latency,user,service)","(state,errors,carts,service)","(state,errors,front-end,service)","(state,errors,shipping,service)","(state,errors,user,service)","(state,counter_status_200,carts,service)","(state,counter_status_200,orders,service)","(state,counter_status_200,shipping,service)"
2023-10-12 06:24:30,53.0,2.7777160507544276,11.288888888888888,25.891290612922067,0.71134822718684,3.088888888888889,0.02465384615384615,0.017555555555555574,0.07401958091376867,0.00464516129032258,,0.018220000000000007,0.13333037043621251,64.17777777777779,0.0,0.08888888888888888,0.06666518521810626,0.06666814818107068,0.06666666666666667
2023-10-12 06:24:45,51.7,2.600057779061757,10.28934619316414,25.476895154973263,0.6670075816528448,2.9555555555555553,0.02473837209302326,0.016841463414634154,0.0803450110905723,0.0045000000000000005,,0.019375000000000003,0.17778172848285517,52.64444444444443,0.0,0.04444444444444444,0.06666814818107068,0.06666814818107068,0.06666518521810627
2023-10-12 06:25:00,50.5,2.4447704138329556,10.333103708806473,23.712118161605368,0.6666518521810627,2.866539264921559,0.024825581395348843,0.01767045454545455,0.07312165364093336,0.0045000000000000005,,0.019065217391304345,0.22225185580299597,47.57777777777779,0.0,0.04444246922359006,0.06667555674089878,0.06666518521810627,0.0666681481810707
2023-10-12 06:25:15,51.7,2.066666666666667,10.711111111111109,24.48947998029693,0.6666814818107069,2.6666666666666665,0.02968749999999999,0.016061224489795925,0.07803522607814425,0.0045000000000000005,,0.020000000000000004,0.2666666666666666,40.02222222222221,0.0,0.0,0.06666666666666667,0.06666518521810627,0.06666666666666667
2023-10-12 06:25:30,50.5,2.2666162974156125,12.33333333333333,27.164781508495594,0.6666666666666666,2.688888888888889,0.024983695652173916,0.01565789473684209,0.08809022355993135,0.0045000000000000005,,0.01905357142857144,0.19999555565431876,47.4888888888889,0.0,0.0,0.06666518521810626,0.06666518521810627,0.0666681481810707
2023-10-12 06:25:45,51.7,2.3333333333333335,13.199120058662755,29.426463717160896,0.6666666666666666,2.7111713593635414,0.024495049504950496,0.015590909090909093,0.08641283131678551,0.0045000000000000005,,0.018625000000000003,0.19999999999999998,51.15555555555552,0.0,0.0,0.06666666666666667,0.06666814818107068,0.06666666666666667
2023-10-12 06:26:00,51.7,2.6666666666666665,14.333014821892847,31.733960767066417,0.6666666666666666,3.0,0.024276315789473688,0.017403846153846176,0.09074761882976887,0.0045000000000000005,,0.020250000000000004,0.1111111111111111,59.801328918420424,0.0,0.0,0.06666666666666667,0.06666666666666667,0.06666222251849876
2023-10-12 06:26:15,51.0,2.5334459309302635,12.777777777777777,28.72693262710029,0.711111111111111,3.1333333333333333,0.02441981132075472,0.01858552631578949,0.08737066568826621,0.0045000000000000005,,0.020596774193548387,0.15556246944308635,48.085683176677136,0.0,0.0,0.06666962976132272,0.06666666666666667,0.06666518521810627
2023-10-12 06:26:30,51.3,2.2443945690095775,11.800786719114608,26.851386008164564,0.7111269139314207,2.954242558862727,0.02475274725274726,0.017945312500000025,0.08442489604514694,0.004645161290322581,,0.021109375000000007,0.08888691362414168,42.155555555555566,0.0,0.0,0.06666518521810626,0.06666666666666667,0.06666666666666667
2023-10-12 06:26:45,53.5,1.9555555555555555,10.3113402520056,24.51097189037189,0.711111111111111,2.5999999999999996,0.024750000000000005,0.01594230769230768,0.07275042631154124,0.004645161290322581,,0.01934615384615385,0.1111111111111111,32.99926668296259,0.0,0.02222222222222222,0.06666666666666667,0.06666814818107068,0.06667111140742717
